,Token,Timestamp,LTP
404,897537,2019-07-16 12:37:01,1113.25
405,897537,2019-07-16 12:37:02,1113.35
406,897537,2019-07-16 12:37:02,1113.35
407,897537,2019-07-16 12:37:04,1113.35
408,897537,2019-07-16 12:37:04,1113.45
409,897537,2019-07-16 12:37:05,1113.45
410,897537,2019-07-16 12:37:06,1113.45
411,897537,2019-07-16 12:37:06,1113.45
412,897537,2019-07-16 12:37:07,1113.45
413,897537,2019-07-16 12:37:08,1113.5
414,897537,2019-07-16 12:37:08,1113.5
415,897537,2019-07-16 12:37:09,1113.65
416,897537,2019-07-16 12:37:09,1113.65
417,897537,2019-07-16 12:37:10,1113.55
418,897537,2019-07-16 12:37:11,1113.5
419,897537,2019-07-16 12:37:12,1113.55
420,897537,2019-07-16 12:37:13,1113.5
421,897537,2019-07-16 12:37:13,1113.55
422,897537,2019-07-16 12:37:14,1113.2
423,897537,2019-07-16 12:37:15,1113.2
424,897537,2019-07-16 12:37:15,1113.2
425,897537,2019-07-16 12:37:16,1113.2
426,897537,2019-07-16 12:37:16,1113.2
427,897537,2019-07-16 12:37:17,1113.05
428,897537,2019-07-16 12:37:18,1113.05
429,897537,2019-07-16 12:37:19,1113.3
430,897537,2019-07-16 12:37:19,1113.3
431,897537,2019-07-16 12:37:21,1113.3
432,897537,2019-07-16 12:37:21,1113.3
433,897537,2019-07-16 12:37:22,1113.3
434,897537,2019-07-16 12:37:23,1113.2
435,897537,2019-07-16 12:37:24,1113.3
436,897537,2019-07-16 12:37:24,1113.3
437,897537,2019-07-16 12:37:25,1113.3
438,897537,2019-07-16 12:37:25,1113.2
439,897537,2019-07-16 12:37:26,1113.2
440,897537,2019-07-16 12:37:27,1113.2
441,897537,2019-07-16 12:37:28,1113.2
442,897537,2019-07-16 12:37:29,1113.2
443,897537,2019-07-16 12:37:29,1113.2
444,897537,2019-07-16 12:37:31,1113.3
445,897537,2019-07-16 12:37:31,1113.3
446,897537,2019-07-16 12:37:32,1113.45
447,897537,2019-07-16 12:37:33,1113.3
448,897537,2019-07-16 12:37:33,1113.45
449,897537,2019-07-16 12:37:34,1113.45
450,897537,2019-07-16 12:37:34,1113.45
451,897537,2019-07-16 12:37:35,1113.5
452,897537,2019-07-16 12:37:36,1113.5
453,897537,2019-07-16 12:37:37,1113.7
454,897537,2019-07-16 12:37:38,1113.7
455,897537,2019-07-16 12:37:38,1113.7
456,897537,2019-07-16 12:37:40,1113.7
457,897537,2019-07-16 12:37:40,1113.7
458,897537,2019-07-16 12:37:41,1113.75
459,897537,2019-07-16 12:37:42,1113.75
460,897537,2019-07-16 12:37:42,1113.75
461,897537,2019-07-16 12:37:44,1113.75
462,897537,2019-07-16 12:37:45,1113.75
463,897537,2019-07-16 12:37:45,1113.75
464,897537,2019-07-16 12:37:46,1113.75
465,897537,2019-07-16 12:37:46,1113.75
466,897537,2019-07-16 12:37:47,1113.75
467,897537,2019-07-16 12:37:47,1113.75
